,country,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,clusters
18,Belarus,0.012141596278355102,0.00671648991568737,0.0017943988571296548,0.003025844927110769,0.44485294117647056,0.033105340327244666,0.1059322033898305,0.4598155467720685,0.48925410872313524,0.10341034103410342,0.5758157389635317,0.6338199513381995,0.006430868167202574,0.5333333333333333,0.5333333333333333,0.011049650751941618,0.012207622485175536,0.25842696629213485,0.767,0.12371134020618557,0.13436692506459946,0.6096774193548388,0.2692307692307692,0.5466666666666666,0.33913043478260874,0.9294258373205742,0.9505664263645727,0.0031486146095717885,0.7563025210084031,0.5516224188790562,0.5378640776699029,0.4648023143683704,0.5832846288720047,0.6627342123525329,0.8850574712643677,0.6628318584070797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
31,Bulgaria,0.006492010934922798,0.005025838656673638,0.0025106181434517917,0.002712260587698967,0.5716911764705882,0.03957724746718726,0.07203389830508473,0.310935441370224,0.661188369152971,0.06930693069306931,0.5259117082533589,0.7031630170316301,0.2508038585209003,0.503030303030303,0.5151515151515151,0.01231157806511715,0.012834828374065414,0.1910112359550562,0.7390000000000001,0.09278350515463918,0.06976744186046507,0.8161290322580645,0.4423076923076923,0.5333333333333333,0.2695652173913043,0.8421052631578947,0.8321318228630278,0.1146095717884131,0.7591036414565824,0.6784660766961652,0.4932038834951456,0.429122468659595,0.5306838106370544,0.6120749479528106,0.7276746242263483,0.5699115044247788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
54,Czechia,0.00461263687515082,0.007532372814498025,0.005290781179605463,0.010263732967632784,0.5992647058823528,0.10284899729727018,0.03531073446327684,0.44532279314888007,0.5663716814159292,0.025302530253025302,0.6717850287907869,0.6593673965936739,0.11575562700964633,0.4121212121212121,0.4121212121212121,0.07609695414918775,0.0623716472711432,0.26966292134831465,0.73,0.15463917525773196,0.10077519379844962,0.7483870967741936,0.3782051282051282,0.49333333333333335,0.2695652173913043,0.9892344497607655,0.9917610710607621,0.018965155336901764,0.8543417366946777,0.805309734513274,0.5242718446601942,0.44744455159112817,0.581531268264173,0.6439972241498959,0.6693191865605658,0.47079646017699117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
93,Hungary,0.00544055805490224,0.006896693616815984,0.004131738140987381,0.00674638783385907,0.5735294117647058,0.07207732275625299,0.057909604519774005,0.3675889328063241,0.6207332490518331,0.045104510451045104,0.5335892514395394,0.7250608272506083,0.13504823151125406,0.3939393939393939,0.3939393939393939,0.04864177640101539,0.04091418258759102,0.22471910112359553,0.7120000000000001,0.1752577319587629,0.07235142118863047,0.7612903225806451,0.3782051282051282,0.43999999999999995,0.32173913043478264,0.9736842105263157,0.9855818743563336,0.020329554990554156,0.787114845938375,0.7050147492625372,0.5378640776699029,0.4696239151398265,0.5768556399766218,0.6439972241498959,0.4960212201591512,0.3920353982300884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
160,Poland,0.018287197411945063,0.027080217606611064,0.004794048448769141,0.026448033624934614,0.588235294117647,0.07210625737759033,0.03672316384180791,0.3965744400527009,0.6118836915297092,0.11771177117711773,0.5297504798464492,0.6472019464720195,0.1607717041800643,0.47878787878787876,0.47878787878787876,0.0927120158226997,0.08379799614163919,0.25842696629213485,0.605,0.1134020618556701,0.08527131782945735,0.6967741935483871,0.3141025641025641,0.30666666666666664,0.33913043478260874,0.9700956937799043,0.9660144181256437,0.01644626364924433,0.8487394957983192,0.7404129793510328,0.5320388349514564,0.45612343297974933,0.581531268264173,0.678001387925052,0.7250221043324491,0.47079646017699117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
165,Republic of Moldova,0.0019795012891965645,0.0028733267305940478,0.004743990111553078,0.00035716236111931203,0.5036764705882353,0.00854398032918151,0.18926553672316385,0.22134387351778656,0.6434892541087232,0.3146314631463146,0.5547024952015355,0.413625304136253,0.1511254019292605,0.4545454545454546,0.4545454545454546,0.000965086520360494,0.0017864921810406907,0.24719101123595508,0.45,0.05154639175257732,0.10852713178294571,0.4903225806451613,0.5641025641025641,0.3333333333333333,0.5652173913043479,0.8540669856459329,0.6611740473738413,0.07068639798488666,0.6862745098039216,0.5575221238938055,0.4466019417475729,0.3828351012536163,0.46697837521917,0.5100624566273421,0.4137931034482758,0.3035398230088495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
166,Romania,0.01394242426971749,0.01396082059373572,0.0032884476909629296,0.009864544982525822,0.5845588235294117,0.05300468327513932,0.06779661016949153,0.40711462450592883,0.5739570164348925,0.27832783278327833,0.4932821497120921,0.4927007299270073,0.2186495176848875,0.4,0.4,0.03000546017165798,0.033162344532062626,0.1910112359550562,0.546,0.12371134020618557,0.09819121447028423,0.7258064516129031,0.2628205128205128,0.36000000000000004,0.1826086956521739,0.9066985645933014,0.6220391349124613,0.05062972292191436,0.7759103641456584,0.696165191740413,0.4184466019417476,0.35969141755062684,0.4991233196960841,0.556557945870923,0.5163572060123783,0.4141592920353982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
167,Russian Federation,1.0,0.1021549241016065,0.0003350057952151931,0.07351617806334504,0.44852941176470584,0.053728639311048945,0.06638418079096045,0.36627140974967065,0.6144121365360303,0.07260726072607261,0.4817658349328215,0.7274939172749391,0.17684887459807075,0.5212121212121212,0.5212121212121212,0.13473032556686446,0.08101490891957007,0.26966292134831465,0.74,0.1134020618556701,0.15762273901808788,0.603225806451613,0.3589743589743589,0.43999999999999995,0.25217391304347825,0.7248803827751196,0.5746652935118435,0.03165407221347607,0.7058823529411764,0.49852507374631294,0.5339805825242718,0.4522661523625844,0.5657510227936879,0.6467730742539903,0.7754199823165339,0.636283185840708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
184,Slovakia,0.00286783802268373,0.0038644470868014267,0.004358925979121822,0.004836550539000805,0.5863970588235293,0.09411428466825277,0.05225988700564972,0.40579710144927533,0.5891276864728192,0.034103410341034104,0.6238003838771593,0.6800486618004866,0.3086816720257235,0.38181818181818183,0.38181818181818183,0.0366048586561182,0.03340727043197639,0.26966292134831465,0.536,0.09278350515463918,0.10077519379844962,0.6258064516129033,0.423076923076923,0.4533333333333333,0.2782608695652174,0.992822966507177,0.9814624098867148,0.024979009241183875,0.8151260504201676,0.7315634218289082,0.5174757281553399,0.45323047251687565,0.5037989479836353,0.5537820957668286,0.5658709106984968,0.3610619469026548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
213,Ukraine,0.03529601808279048,0.03137389004452592,0.002934188689126174,0.005022117509299833,0.3345588235294117,0.01108432198210423,0.1977401129943503,0.2938076416337286,0.5663716814159292,0.1705170517051705,0.43378119001919385,0.6496350364963503,0.27331189710610937,0.6242424242424243,0.6242424242424243,0.017163438464054184,0.017417298614012783,0.20224719101123595,0.6970000000000001,0.09278350515463918,0.10335917312661497,0.6709677419354838,0.3589743589743589,0.4,0.42608695652173917,0.9688995215311005,0.9237899073120494,0.025661209068010074,0.7086834733893557,0.5398230088495575,0.5747572815533979,0.4783027965284474,0.5353594389246056,0.6099930603747398,0.7763041556145004,0.6681415929203539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
