,country,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,clusters
2,Algeria,0.1392973875799892,0.029312898895791178,0.0006623103077817611,0.009133975527004373,0.5863970588235293,0.023676787288607497,0.17231638418079095,0.4387351778656126,0.450063211125158,0.11661166116611664,0.6238003838771593,0.5888077858880779,0.3569131832797428,0.7636363636363637,0.7696969696969697,0.014153973065355471,0.020932051954517573,0.4831460674157304,0.7070000000000001,0.4123711340206186,0.45994832041343664,0.22580645161290325,0.36538461538461536,0.22044444440000002,0.296811594173913,0.8779904306220094,0.8166838311019567,0.0007871536523929471,0.722689075630252,0.775811209439528,0.6485436893203882,0.6393442622950819,0.5558153126826417,0.5954198473282443,0.3934571175950486,0.2469026548672566,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3,American Samoa,1.1638620709983937e-05,3.902048646485744e-05,0.01070863352291324,8.201834618081053e-05,0.5622549019669116,0.1732974780229741,0.07419962334745764,0.15037329815546774,0.8144121365360303,0.09116244958195821,0.2934101088291746,0.8129764801703163,0.285316184340836,0.4727272727272728,0.4727272727272728,2.4697405653944044e-05,0.0001977187663913658,0.25842696629213485,0.872,0.1134020618556701,0.5633074935400515,0.2129032258064516,0.3901709401923077,0.2693333333333333,0.33043478260869563,0.5514354066985647,0.6138002059732235,0.2001574307304786,0.7591036414565824,0.6873156342182889,0.5451779932038834,0.512632594021215,0.5322813169491526,0.5834374276891048,0.4375478927497789,0.29799410026548667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
9,Armenia,0.001739535154658554,0.002078018270101226,0.003958459281393316,0.0005819273738448152,0.5716911764705882,0.019749945821397802,0.268361581920904,0.3201581027667984,0.47914032869785084,0.38283828382838286,0.26295585412667943,0.5231143552311435,0.5241157556270097,0.6121212121212122,0.6121212121212122,0.0008381387091248105,0.0014353280051207739,0.2921348314606742,0.627,0.1134020618556701,0.2196382428940568,0.4677419354838709,0.1923076923076923,0.3733333333333333,0.15652173913043477,0.9545454545454546,0.7754891864057673,0.04990554156171285,0.7366946778711483,0.6725663716814156,0.5106796116504855,0.4368370298939248,0.4815897136177673,0.5260235947258848,0.40937223695844377,0.35929203539823007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13,Azerbaijan,0.00506484700243522,0.0069718967361846185,0.004574561893283326,0.0029393541970042605,0.5294117647058822,0.03126238209879933,0.09463276836158192,0.6047430830039525,0.36030341340075855,0.4015401540154016,0.23416506717850283,0.5206812652068127,0.15755627009646306,0.5878787878787879,0.6181818181818182,0.004314809807166747,0.003792128588320013,0.40449438202247195,0.546,0.288659793814433,0.3049095607235142,0.24838709677419357,0.28846153846153844,0.4533333333333333,0.1391304347826087,0.8995215311004783,0.8619979402677651,0.002204030226700252,0.6694677871148456,0.6135693215339231,0.5796116504854367,0.522661523625844,0.49962984611338396,0.5375433726578766,0.23784261715296195,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
15,Bahrain,4.509234455978701e-05,0.0010585193782830418,0.07561889432685014,0.0017238822251292717,0.5698529411764706,0.13260146456424166,0.00423728813559322,0.4835309617918314,0.5575221238938053,0.008800880088008802,0.6026871401151631,0.7214111922141119,0.03215434083601287,0.8060606060606061,0.8060606060606061,0.006084056440336181,0.006555657299325232,0.4831460674157304,0.888,0.2989690721649485,0.21188630490956067,0.07096774193548387,0.22435897435897434,0.12,0.14782608695652175,0.9904306220095693,0.9917610710607621,0.04563392107997481,0.7507002801120446,0.8200589970501473,0.5427184466019417,0.4570877531340405,0.5569842197545296,0.6252602359472589,0.519893899204244,0.2646017699115044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
20,Belize,0.0013431787096758346,0.00026533930796103055,0.0006276545358629478,9.358740539729876e-05,0.5386029411764706,0.02742824952036436,0.2062146892655367,0.19104084321475626,0.6573957016434894,0.17491749174917492,0.26679462571976964,0.7493917274939174,0.3601286173633441,0.38181818181818183,0.38181818181818183,0.00011609353741255821,0.00042273054594916566,0.50561797752809,0.44,0.31958762886597936,0.5142118863049094,0.12258064516129034,0.2756410256410256,0.15288888893333336,0.46956521739130436,0.9222488038277512,0.878475798146241,0.02644836272040302,0.6162464985994396,0.5722713864306785,0.6262135922330097,0.6036644165863067,0.4395090590298071,0.46842470506592643,0.24845269672855874,0.14955752212389378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
24,Bolivia (Plurinational State of),0.06425109335776313,0.007840279925875264,0.0003889147737555689,0.0018276711012570818,0.6047794117647058,0.017315304111727794,0.17796610169491525,0.3557312252964427,0.5259165613147914,0.32233223322332233,0.3666026871401151,0.524330900243309,0.11254019292604503,0.6545454545454545,0.6606060606060606,0.0032888449684069843,0.0037218957531360295,0.4382022471910113,0.685,0.36082474226804123,0.5193798449612403,0.22903225806451616,0.30769230769230765,0.06666666666666667,0.5478260869565217,0.5311004784688995,0.2533470648815654,0.03746851385390428,0.5462184873949578,0.5162241887905605,0.48349514563106794,0.4368370298939248,0.46230274693161894,0.5190839694656488,0.1560271146772767,0.1543362831858407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
27,Botswana,0.034038579161862564,0.0016253806271088799,0.00015017501164818999,0.0007960473736341327,0.5110294117647058,0.03670622442755214,0.03389830508474576,0.38735177865612647,0.6232616940581542,0.28052805280528054,0.2476007677543186,0.645985401459854,0.5884244372990355,0.4606060606060606,0.4606060606060606,0.0034549625503956854,0.0027124098752700407,0.46067415730337086,0.574,0.2577319587628866,0.5142118863049094,0.12903225806451613,0.25,0.05333333333333334,0.2742028985217391,0.742822966507177,0.41400617919670446,0.007241813602015114,0.4313725490196074,0.35398230088495586,0.5815533980582523,0.5419479267116684,0.266900448100526,0.3244043488549619,0.23961096374889473,0.16106194690265485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
28,Brazil,0.49804915662109434,0.14848146455946581,0.0009588096897538284,0.09827553562572579,0.4466911764705882,0.04950654660570319,0.07344632768361582,0.24637681159420288,0.7218710493046776,0.16501650165016502,0.37428023032629554,0.6922141119221411,0.3890675241157557,0.6121212121212122,0.6181818181818182,0.08741701789680983,0.06114301716703858,0.35955056179775285,0.8570000000000001,0.24742268041237114,0.2635658914728682,0.32903225806451614,0.4358974358974359,0.2533333333333333,0.43478260869565216,0.8564593301435406,0.5005149330587023,0.0009445843828715365,0.7759103641456584,0.6843657817109143,0.6592233009708737,0.6133076181292189,0.5587375803623612,0.5891741845940319,0.5190097259062776,0.3663716814159292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
30,Brunei Darussalam,0.00033716908740229846,0.00030365033103561784,0.003126720755341802,0.000715045478322845,0.5055147058823529,0.17956117398978313,0.015536723163841809,0.7404479578392622,0.3008849557522124,0.0044004400440044,0.3339731285988483,0.8978102189781021,0.05787781350482317,0.7454545454545455,0.7454545454545455,0.002300634125553745,0.001190402105207009,0.4157303370786517,0.772,0.30927835051546393,0.2971576227390181,0.1806451612903226,0.07051282051282051,0.2,0.2956521739130435,0.9212918660287082,0.9076553381050464,0.05178421494017633,0.7759103641456584,0.805309734513274,0.6048543689320387,0.5294117647058824,0.5242548217416716,0.5801526717557253,0.3359858532272325,0.1991150442477876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
