,country,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,clusters
1,Albania,0.0016813420511086342,0.002078018270101226,0.004112484934365818,0.000638035462862627,0.5643382352941175,0.022673523581421138,0.3163841807909604,0.2898550724637681,0.46523388116308473,0.45324532453245325,0.3128598848368522,0.413625304136253,0.4983922829581995,0.6060606060606061,0.6060606060606061,0.0009259167496074765,0.0020749802192331288,0.24719101123595508,0.574,0.3505154639175258,0.15245478036175703,0.535483870967742,0.28205128205128205,0.17333333333333334,0.2173913043478261,0.9461722488038278,0.8990731204943357,0.04659949622166247,0.8179271708683473,0.8200589970501473,0.6388349514563105,0.6007714561234331,0.5020455873758036,0.6002775850104094,0.5968169761273209,0.42212389380530974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4,Andorra,2.7371228604384333e-05,5.3919217660530275e-05,0.006303499847899667,0.00015407547369614532,0.5312499999999999,0.23473595386522256,0.007062146892655367,0.08959156785243744,0.9317319848293298,0.03667033369636964,0.3000639794625719,0.8551500405109488,0.3526259379421222,0.43353535333333326,0.4375757575757576,4.719249488315374e-05,0.0006018687268298321,0.0786516853932584,0.851,0.13402061855670103,0.07493540051679587,0.535483870967742,0.423076923076923,0.49333333333333335,0.19999999999999996,1.0,1.0,0.12390848027392948,0.8423902893557422,0.8092428710914454,0.5429126213592232,0.5026036644165862,0.5443600233781414,0.5907934304649549,0.4724432655172413,0.2988200590265486,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
26,Bosnia and Herzegovina,0.0029949855675254645,0.0024873786462870943,0.0026453905898027315,0.000899170936453431,0.5735294117647058,0.02433165453479329,0.10310734463276836,0.2964426877470356,0.6485461441213655,0.19581958195819582,0.5451055662188099,0.5523114355231143,0.8070739549839229,0.37575757575757573,0.38181818181818183,0.0025139442024256,0.004057946534142937,0.14606741573033707,0.39799999999999996,0.13402061855670103,0.06718346253229973,0.6774193548387096,0.5192307692307692,0.2533333333333333,0.3008695652173913,0.986842105263158,0.917610710607621,0.034634760705289674,0.787114845938375,0.7640117994100297,0.5952103563106796,0.528383156219865,0.3985583479251899,0.43617857966689805,0.3016799292661361,0.23716814159292038,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
51,Croatia,0.003309930153069502,0.0029712326784513267,0.002880279710585798,0.0026969029388274907,0.5459558823529411,0.06693286518297015,0.057909604519774005,0.2977602108036891,0.6877370417193426,0.09900990099009901,0.4760076775431861,0.7019464720194647,0.3665594855305466,0.34545454545454546,0.34545454545454546,0.006440831701652823,0.009703244045766916,0.21348314606741575,0.59,0.13402061855670103,0.08268733850129195,0.7870967741935484,0.4038461538461538,0.41333333333333333,0.31304347826086953,0.9736842105263157,0.956745623069001,0.028033165412468513,0.8319327731092436,0.7610619469026547,0.5067961165048542,0.4300867888138862,0.5493863237872589,0.5801526717557253,0.7002652519893898,0.511504424778761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
80,Gibraltar,3.509131872356966e-07,2.4121755269184598e-05,0.13311667058148535,0.00010545585560261724,0.5775735294117647,0.1418866829881551,0.07062146892655367,0.17698726389986824,0.792246102022756,0.09592959295929594,0.2958413307101727,0.8061638281021898,0.3003215434083602,0.42181818181818176,0.42343434363636356,0.00011043043802657975,0.0002364801792270832,0.3258426966292135,1.0,0.13402061855670103,0.17054263565891475,0.6451612903225806,0.46666666666666656,0.2364444444,0.31536231886956523,0.8539074960526316,0.7861997940267764,0.2001574307304786,0.7615312792717084,0.7317600787610621,0.5420711970873786,0.49096753423336537,0.5221897526008182,0.5530418690492713,0.41697612732095485,0.28153392327433624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
81,Greece,0.007717575241343469,0.007916901972024439,0.0033308047455303676,0.010801749663115834,0.5128676470588235,0.10418530440107401,0.057909604519774005,0.1541501976284585,0.8255372945638434,0.13971397139713973,0.2495201535508637,0.8004866180048661,0.7299035369774921,0.3151515151515152,0.32121212121212117,0.013124704751953887,0.021156085808522178,0.21348314606741575,0.78,0.1752577319587629,0.06976744186046507,0.7774193548387097,0.423076923076923,0.84,0.2695652173913043,0.9904306220095693,0.98043254376931,0.01635180521095718,0.9131652661064422,0.8908554572271385,0.4970873786407766,0.43297974927675986,0.5657510227936879,0.6745315752949341,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
91,Holy See,0.0,0.0,0.06930769319630184,0.00015294074486814737,0.5698529411764706,0.21517981095653727,0.06666666666666667,0.19578392621870883,0.7775811209860937,0.07840117345434545,0.3329494562380038,0.8144363341849148,0.2906752411575563,0.41494949515151514,0.41494949515151514,0.00016218487409750253,0.0004994236164575981,0.25842696629213485,1.0,0.12371134020618557,0.34022394496124037,0.4107526880645161,0.42692307692307685,0.2693333333333333,0.3350724637391304,0.8749601276315788,0.8937864744593202,0.2001574307304786,0.7757236226890754,0.7557522123893805,0.515469255631068,0.4543876567020251,0.516734852893045,0.5595651167938931,0.43165340406719716,0.28678466079646014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
102,Italy,0.01766689986797476,0.042113037383044956,0.007766743551138442,0.10099162176494869,0.5294117647058822,0.1790279502537094,0.031073446327683617,0.25691699604743085,0.7496839443742099,0.036303630363036306,0.4817658349328215,0.767639902676399,0.3569131832797428,0.33333333333333337,0.33333333333333337,0.21780704970927064,0.17983917569766097,0.24719101123595508,0.6900000000000001,0.16494845360824745,0.051679586563307456,0.8709677419354839,0.4935897435897435,0.52,0.2695652173913043,0.9940191387559809,0.995880535530381,0.008952560878463476,0.9523809523809523,0.946902654867257,0.5310679611650484,0.4648023143683704,0.5558153126826417,0.63705759888966,0.6330680813439433,0.46194690265486726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
125,Malta,1.842294232987407e-05,0.0003050692578161581,0.05184118414922005,0.0005385711232401424,0.6305147058823528,0.13661983391527355,0.019774011299435026,0.14492753623188406,0.8685208596713022,0.011001100110011,0.36276391554702486,0.8710462287104623,0.16398713826366562,0.37575757575757573,0.37575757575757573,0.0019061048683305798,0.003192037907950535,0.31460674157303375,0.9540000000000001,0.1752577319587629,0.07493540051679587,0.7645161290322581,0.5256410256410255,0.52,0.5913043478260869,1.0,1.0,0.08163308143891687,0.8767507002801118,0.9085545722713864,0.5708737864077669,0.47251687560270017,0.5347749853886616,0.5510062456627343,0.48275862068965514,0.347787610619469,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
135,Montenegro,0.0008078021570165735,0.0004455430090896449,0.0017982494984539671,0.00022105034675298,0.5992647058823528,0.03708119349998495,0.1384180790960452,0.17786561264822134,0.7294563843236409,0.08030803080308031,0.29366602687140114,0.8381995133819952,0.54983922829582,0.19393939393939397,0.19393939393939397,0.00016706143188636424,0.0010054852733301922,0.26966292134831465,0.64,0.15463917525773196,0.17054263565891475,0.6096774193548388,0.3141025641025641,0.30666666666666664,0.3298550724347826,0.9760765550239234,0.9196704428424305,0.03841309823677582,0.787114845938375,0.7728613569321534,0.46019417475728147,0.4050144648023144,0.489187609585038,0.5419847328244275,0.25782493368700266,0.1980530973451327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
