,country,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,clusters
21,Benin,0.006711975017788374,0.007928253386268761,0.003812134911069438,0.0004681033553136218,0.6121323529411764,0.0037473287144229642,0.327683615819209,0.2753623188405797,0.46776232616940583,0.47304730473047313,0.15738963531669864,0.4902676399026764,0.022508038585209007,0.7151515151515152,0.7515151515151515,0.00019348922902093034,0.0011686210360676726,0.5730337078651686,0.44,0.5051546391752577,0.806201550387597,0.08387096774193549,0.19871794871794868,0.013333333333333334,0.2956521739130435,0.22966507177033496,0.045314109165808455,0.08013224181360201,0.2997198879551819,0.31563421828908567,0.7553398058252427,0.7810993249758919,0.23495032144944475,0.3775156141568356,0.06896551724137931,0.1893805309734513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
32,Burkina Faso,0.015964619996694396,0.013616021386064435,0.0026992995683431074,0.0006116447016250001,0.5919117647058822,0.0027552845542857785,0.4872881355932203,0.23451910408432147,0.36409608091024026,0.877887788778878,0.055662188099808066,0.10705596107055959,0.08360128617363345,0.5878787878787879,0.6060606060606061,0.0009528164716908741,0.0016438039525972815,0.5955056179775282,0.299,0.731958762886598,0.8708010335917313,0.04838709677419355,0.22435897435897434,0.0,0.2695652173913043,0.4066985645933014,0.039134912461380025,0.14341939546599494,0.24089635854341718,0.3008849557522124,0.3902912621359223,0.3539054966248796,0.1496201052016365,0.1582234559333796,0.028293545534924837,0.05575221238938052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
76,Gambia,0.0006605940749711988,0.0014898731195672839,0.00799008074794857,5.0397483119753904e-05,0.6029411764705882,0.001940981639506505,0.2980225988700565,0.14361001317523056,0.6207332490518331,0.33223322332233224,0.2380038387715931,0.5948905109489051,0.9453376205787782,0.2909090909090909,0.2909090909090909,1.5101598362609198e-05,0.00020892045909159606,0.606741573033708,0.596,0.5670103092783505,0.8733850129198966,0.04516129032258065,0.37179487179487175,0.16533333333333333,0.15652173913043477,0.5394736842105263,0.5365602471678681,0.19442695214105793,0.3053221288515404,0.3333333333333335,0.4941747572815534,0.3558341369334619,0.4356516656925774,0.45204718945176964,0.016799292661361626,0.023893805309734513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
79,Ghana,0.013950963157273559,0.02045595793165881,0.004874911916579705,0.0020582021626563522,0.588235294117647,0.007151575490131818,0.268361581920904,0.30171277997364954,0.49557522123893805,0.45874587458745875,0.23416506717850283,0.45620437956204374,0.18006430868167206,0.6666666666666666,0.6666666666666666,0.0034077700555125317,0.0053065796609265406,0.5280898876404495,0.54,0.4742268041237114,0.6976744186046511,0.0935483870967742,0.1346153846153846,0.2248888889333333,0.45217391304347826,0.04545454545454547,0.05870236869207003,0.07572418136020151,0.33333333333333326,0.3805309734513276,0.6097087378640775,0.5216972034715525,0.31852717708942135,0.3525329632199862,0.11140583554376655,0.16017699115044248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
87,Guinea-Bissau,0.002112789814814923,0.0013196019059024515,0.002545273915370605,5.239342304528871e-05,0.6047794117647058,0.0022763870460290776,0.635593220338983,0.1383399209486166,0.32364096080910243,0.6589658965896591,0.072936660268714,0.33819951338199516,0.19935691318327975,0.6242424242424243,0.6303030303030303,0.0004176535797159106,9.379195078367397e-05,0.550561797752809,0.493,0.5463917525773196,0.7751937984496124,0.0806451612903226,0.2628205128205128,0.21333333333333335,0.10434782608695653,0.20454545454545459,0.0576725025746653,0.14215994962216624,0.196078431372549,0.19174041297935096,0.5941100320388346,0.5441337193828352,0.38044028831092924,0.40379366183206117,0.20194518125552607,0.16572271389380533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
88,Guinea,0.01437907724570111,0.009021536470675039,0.0019907815646695954,0.0004902250228216327,0.5183823529411764,0.0033032708522663192,0.2796610169491526,0.3794466403162055,0.4108723135271808,0.7645764576457647,0.1036468330134357,0.20194647201946467,0.20900321543408362,0.5818181818181818,0.5878787878787879,0.0008272844353016852,0.0009250286709991733,0.5168539325842697,0.37200000000000005,0.5154639175257731,0.7958656330749354,0.09032258064516131,0.2628205128205128,0.19022222226666666,0.19130434782608696,0.21172248803827753,0.09165808444902164,0.13617758186397985,0.2156862745098036,0.2831858407079646,0.36796116504854365,0.43780135004821596,0.14085330216247807,0.23941707147814018,0.05393457117595048,0.12300884955752213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
115,Liberia,0.006513475124875382,0.00335647129936801,0.0018868142489131563,0.00011199440693278644,0.5220588235294117,0.001838824711111426,1.0,0.09749670619235837,0.037926675094816675,0.4961496149614961,0.1861804222648752,0.44647201946472015,0.12218649517684889,0.4242424242424242,0.5272727272727272,0.0003025038922010155,0.0003227154325542526,0.550561797752809,0.49700000000000005,0.4742268041237114,0.7829457364341084,0.0806451612903226,0.5448717948717948,0.3484444444,0.15652173913043477,0.13875598086124402,0.030895983522142127,0.9718198992443324,0.3053221288515404,0.35398230088495586,0.4194174757281553,0.4368370298939248,0.15137346580946814,0.20541290770298404,0.0742705570291777,0.11681415929203538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
124,Mali,0.07253328791736884,0.013154160718998578,0.0005814468399711971,0.000724470750193426,0.6562499999999999,0.0035418338526802613,0.5635593220338982,0.2055335968379447,0.32364096080910243,0.6215621562156217,0.24376199616122834,0.2712895377128953,0.2508038585209003,0.7272727272727273,0.7454545454545455,0.0014299325949595585,0.0011152796422570523,0.5842696629213484,0.399,0.6494845360824743,0.9354005167958657,0.05161290322580646,0.35256410256410253,0.1315555556,0.2347826086956522,0.25239234449760767,0.13594232749742535,0.14877204030226698,0.17366946778711467,0.23008849557522137,0.25436893203883487,0.2516875602700096,0.1765049678550555,0.23108952116585707,0.03094606542882404,0.07610619469026549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
128,Mauritania,0.060281037013972076,0.003135118721603728,0.00016172693562112767,0.0002766594507894081,0.5386029411764706,0.006439429503747624,0.2951977401129943,0.4967061923583663,0.2844500632111252,0.44114411441144114,0.14395393474088292,0.5340632603406327,0.3762057877813505,0.5515151515151515,0.5515151515151515,0.0007659341919535853,0.0009659237395873155,0.5842696629213484,0.599,0.48453608247422686,0.7338501291989663,0.08387096774193549,0.1474358974358974,0.10133333333333333,0.16521739130434782,0.49162679425837325,0.1122554067971164,0.07903022670025188,0.37535014005602196,0.39528023598820083,0.5737864077669903,0.45130183220829323,0.13383985973115137,0.1346287300485774,0.026525198938992037,0.053982300884955745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
147,Niger,0.07410116803793793,0.015236435769441423,0.0006507583838088232,0.0003941981352931246,0.582720588235294,0.001266627811603728,0.5593220338983051,0.19894598155467724,0.33375474083438683,0.6831683168316832,0.2380038387715931,0.20681265206812652,0.07717041800643089,0.6909090909090909,0.6909090909090909,0.0004374744275668352,0.0008267916040646143,0.6853932584269664,0.187,0.6494845360824743,1.0,0.05806451612903228,0.28846153846153844,0.1315555556,0.49565217391304345,0.257177033492823,0.017507723995880537,0.19301007556675062,0.2464985994397757,0.28908554572271394,0.20291262135922333,0.23818707810993256,0.0619520748100526,0.08258154059680776,0.0026525198938992037,0.01415929203539823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
