,country,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,clusters
2,Algeria,0.1392973875799892,0.029312898895791178,0.0006623103077817611,0.009133975527004373,0.5863970588235293,0.023676787288607497,0.17231638418079095,0.4387351778656126,0.450063211125158,0.11661166116611664,0.6238003838771593,0.5888077858880779,0.3569131832797428,0.7636363636363637,0.7696969696969697,0.014153973065355471,0.020932051954517573,0.4831460674157304,0.7070000000000001,0.4123711340206186,0.45994832041343664,0.22580645161290325,0.36538461538461536,0.22044444440000002,0.296811594173913,0.8779904306220094,0.8166838311019567,0.0007871536523929471,0.722689075630252,0.775811209439528,0.6485436893203882,0.6393442622950819,0.5558153126826417,0.5954198473282443,0.3934571175950486,0.2469026548672566,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8,Argentina,0.16261317096502179,0.031407944287258883,0.0006199532532143228,0.03505702150874762,0.5606617647058822,0.08515045707844177,0.0847457627118644,0.31357048748353095,0.6485461441213655,0.019801980198019802,0.43761996161228406,0.8126520681265206,0.19935691318327975,0.5151515151515151,0.5151515151515151,0.02724564307089115,0.02471884640345652,0.3707865168539326,0.918,0.22680412371134023,0.34625322997416014,0.41935483870967744,0.2115384615384615,0.5066666666666666,0.3739130434782608,0.9545454545454546,0.9824922760041195,0.00015743073047858942,0.8151260504201676,0.71976401179941,0.620388349514563,0.549662487945998,0.6060783167738165,0.6321998612074948,0.9045092838196286,0.5530973451327433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
24,Bolivia (Plurinational State of),0.06425109335776313,0.007840279925875264,0.0003889147737555689,0.0018276711012570818,0.6047794117647058,0.017315304111727794,0.17796610169491525,0.3557312252964427,0.5259165613147914,0.32233223322332233,0.3666026871401151,0.524330900243309,0.11254019292604503,0.6545454545454545,0.6606060606060606,0.0032888449684069843,0.0037218957531360295,0.4382022471910113,0.685,0.36082474226804123,0.5193798449612403,0.22903225806451616,0.30769230769230765,0.06666666666666667,0.5478260869565217,0.5311004784688995,0.2533470648815654,0.03746851385390428,0.5462184873949578,0.5162241887905605,0.48349514563106794,0.4368370298939248,0.46230274693161894,0.5190839694656488,0.1560271146772767,0.1543362831858407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
28,Brazil,0.49804915662109434,0.14848146455946581,0.0009588096897538284,0.09827553562572579,0.4466911764705882,0.04950654660570319,0.07344632768361582,0.24637681159420288,0.7218710493046776,0.16501650165016502,0.37428023032629554,0.6922141119221411,0.3890675241157557,0.6121212121212122,0.6181818181818182,0.08741701789680983,0.06114301716703858,0.35955056179775285,0.8570000000000001,0.24742268041237114,0.2635658914728682,0.32903225806451614,0.4358974358974359,0.2533333333333333,0.43478260869565216,0.8564593301435406,0.5005149330587023,0.0009445843828715365,0.7759103641456584,0.6843657817109143,0.6592233009708737,0.6133076181292189,0.5587375803623612,0.5891741845940319,0.5190097259062776,0.3663716814159292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
30,Brunei Darussalam,0.00033716908740229846,0.00030365033103561784,0.003126720755341802,0.000715045478322845,0.5055147058823529,0.17956117398978313,0.015536723163841809,0.7404479578392622,0.3008849557522124,0.0044004400440044,0.3339731285988483,0.8978102189781021,0.05787781350482317,0.7454545454545455,0.7454545454545455,0.002300634125553745,0.001190402105207009,0.4157303370786517,0.772,0.30927835051546393,0.2971576227390181,0.1806451612903226,0.07051282051282051,0.2,0.2956521739130435,0.9212918660287082,0.9076553381050464,0.05178421494017633,0.7759103641456584,0.805309734513274,0.6048543689320387,0.5294117647058824,0.5242548217416716,0.5801526717557253,0.3359858532272325,0.1991150442477876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
42,Chile,0.04422102711588077,0.012808652047937021,0.0009318552004836405,0.013348569008098249,0.5588235294117646,0.07836971714340886,0.05508474576271186,0.3794466403162055,0.6118836915297092,0.10341034103410342,0.401151631477927,0.7445255474452555,0.20900321543408362,0.4666666666666667,0.4666666666666667,0.02826075363582779,0.026138616502049197,0.35955056179775285,0.895,0.2371134020618557,0.22739018087855295,0.43870967741935485,0.4038461538461538,0.09333333333333332,0.33913043478260874,1.0,0.9062821833161689,0.00031486146095717883,0.857142857142857,0.8377581120943955,0.525242718446602,0.48312439729990353,0.5534774985388662,0.6086051353226926,0.8293545534924844,0.7256637168141593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
45,China,0.5614610995771145,1.0,0.0057759619864688454,0.6186539991012726,0.6433823529411764,0.047031160225170406,0.12994350282485875,0.4888010540184453,0.4399494310998736,0.29482948294829486,0.420345489443378,0.5206812652068127,0.1382636655948553,0.593939393939394,0.6,1.0,0.7061933803330281,0.31460674157303375,0.556,0.4329896907216495,0.16020671834625322,0.44516129032258067,0.2564102564102564,0.2,0.32173913043478264,0.839712918660287,0.6261585993820803,0.0,0.7422969187675068,0.778761061946903,0.5669902912621358,0.4898746383799423,0.5201636469900642,0.5614156835530881,0.4129089301503094,0.3442477876106194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
46,Colombia,0.06677573828333035,0.03480982124360418,0.0016981328240218408,0.016191896317574003,0.5735294117647058,0.03490814438730349,0.096045197740113,0.3952569169960474,0.5600505689001265,0.14631463146314633,0.2802303262955854,0.7737226277372263,0.32797427652733124,0.48484848484848486,0.49090909090909096,0.01465091003647508,0.019927455704417556,0.3707865168539326,0.7640000000000001,0.2989690721649485,0.3100775193798449,0.2967741935483871,0.36538461538461536,0.1395555556,0.3043478260869565,0.8229665071770336,0.6694129763130794,0.007399244332493703,0.7478991596638653,0.6607669616519174,0.6378640776699027,0.5998071359691418,0.554646405610754,0.5725190839694656,0.524314765694076,0.4469026548672566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
55,Democratic People's Republic of Korea,0.007049728960502732,0.01808422181798575,0.008147957042245385,0.0009009451052761286,0.49632352941176466,0.0029731799680301958,0.3050847457627119,0.5559947299077734,0.21871049304677628,0.6457645764576458,0.3320537428023032,0.1885644768856448,0.12861736334405144,0.4242424242424242,0.4181818181818182,0.0004766441983198528,0.0012250740111839123,0.31460674157303375,0.609,0.19587628865979384,0.2351421188630491,0.3580645161290323,0.3952991453205128,0.3733333333333333,0.28115942026086954,0.855263157894737,0.7167868177136972,0.1406276238507557,0.6554621848739492,0.5722713864306785,0.3009708737864078,0.22661523625843782,0.5102279368790181,0.5593337959750174,0.16976127320954904,0.30973451327433627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
61,Ecuador,0.015043472880200694,0.011794119399850728,0.0025722284046407933,0.005552261330632162,0.520220588235294,0.03578799307694897,0.1426553672316384,0.3965744400527009,0.5170670037926675,0.28052805280528054,0.3301343570057581,0.5936739659367397,0.17684887459807075,0.5090909090909091,0.5151515151515151,0.007927395290472166,0.007195754025052675,0.4382022471910113,0.637,0.31958762886597936,0.4366925064599482,0.26129032258064516,0.4935897435897435,0.22666666666666666,0.34782608695652173,0.8444976076555024,0.8012358393408857,0.004880352644836272,0.7759103641456584,0.7374631268436578,0.6019417475728155,0.522661523625844,0.5996493278784337,0.6453851492019431,0.39522546419098137,0.2973451327433628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
62,Egypt,0.05860250226836133,0.06920957264763224,0.003769777856502,0.017513485762156594,0.5937499999999999,0.019532640910129656,0.1581920903954802,0.4255599472990777,0.47534766118836913,0.2772277227722772,0.4472168905950096,0.5231143552311435,0.3601286173633441,0.5212121212121212,0.5333333333333333,0.010621614823351413,0.025804788279117735,0.50561797752809,0.43100000000000005,0.2989690721649485,0.5684754521963824,0.1774193548387097,0.2628205128205128,0.10666666666666667,0.3136231884347826,0.9617224880382775,0.9289392378990731,0.012279596977329976,0.6246498599439774,0.6165191740412981,0.562135922330097,0.4908389585342333,0.4634716540035067,0.5135322692574601,0.3094606542882405,0.31769911504424775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
