,country,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,clusters
0,Afghanistan,0.03818309784524097,0.025206524792907636,0.0020908982391017223,0.0011219954520291086,0.4724264705882352,0.002826735353914707,0.3290960451977401,0.25428194993412384,0.48546144121365353,0.6754675467546756,0.15355086372360843,0.27007299270072993,0.26688102893890675,0.5515151515151515,0.5515151515151515,0.0006880665753963816,0.0015855729310206876,0.6179775280898878,0.267,0.5360824742268042,0.8191214470284238,0.05483870967741934,0.4294871794871794,0.04,0.19999999999999996,0.3433014354066986,0.24819773429454173,0.3373740554156171,0.3585434173669466,0.3893805309734515,0.43883495145631063,0.7560270009643201,0.19345412039742843,0.4052741151977794,0.02740937223695844,0.1088495575221239,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5,Angola,0.07291391175445715,0.02112994815241544,0.0009164526351863901,0.006537922997192101,0.5716911764705882,0.026983601155731448,0.096045197740113,0.621870882740448,0.34260429835651074,0.04400440044004401,0.6833013435700576,0.6313868613138687,0.20257234726688106,0.8545454545454545,0.8606060606060606,0.009915615099899433,0.003906812585012846,0.651685393258427,0.441,0.6391752577319588,0.9121447028423773,0.05161290322580646,0.11538461538461536,0.1315555556,0.3037681159130435,0.8636363636363635,0.20185375901132854,0.006612090680100755,0.3445378151260503,0.2831858407079646,0.529126213592233,1.0,0.09409701928696668,0.1582234559333796,0.06719717064544649,0.0831858407079646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16,Bangladesh,0.008630709840061958,0.1168266270123929,0.04870676211122962,0.01077990520948637,0.6378676470588235,0.006279403332677877,0.2189265536723164,0.31752305665349145,0.5233881163084703,0.4444444444444445,0.32821497120921306,0.413625304136253,0.11897106109324761,0.6484848484848484,0.6424242424242425,0.017003927831349127,0.023391534720802253,0.3932584269662922,0.34299999999999997,0.4948453608247423,0.4366925064599482,0.15806451612903227,0.08333333333333331,0.05333333333333334,0.07826086956521738,0.49401913875598097,0.6096807415036045,0.01952141057934509,0.6218487394957981,0.6489675516224187,0.7689320388349514,0.6055930568948892,0.3553477498538866,0.3296321998612075,0.09549071618037135,0.12743362831858407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21,Benin,0.006711975017788374,0.007928253386268761,0.003812134911069438,0.0004681033553136218,0.6121323529411764,0.0037473287144229642,0.327683615819209,0.2753623188405797,0.46776232616940583,0.47304730473047313,0.15738963531669864,0.4902676399026764,0.022508038585209007,0.7151515151515152,0.7515151515151515,0.00019348922902093034,0.0011686210360676726,0.5730337078651686,0.44,0.5051546391752577,0.806201550387597,0.08387096774193549,0.19871794871794868,0.013333333333333334,0.2956521739130435,0.22966507177033496,0.045314109165808455,0.08013224181360201,0.2997198879551819,0.31563421828908567,0.7553398058252427,0.7810993249758919,0.23495032144944475,0.3775156141568356,0.06896551724137931,0.1893805309734513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23,Bhutan,0.002245493485121222,0.0005725369559479992,0.000812485319429951,0.00011315870522268174,0.6121323529411764,0.014955065714068072,0.24293785310734461,0.525691699604743,0.3021491782553729,0.6204620462046205,0.14779270633397312,0.33333333333333337,0.06752411575562701,0.38787878787878793,0.38787878787878793,0.0002907057684802271,0.0007498910946543034,0.4382022471910113,0.386,0.5051546391752577,0.38759689922480617,0.15806451612903227,0.1346153846153846,0.04,0.5565217391304349,0.7356459330143541,0.3110195674562307,0.08280856423173803,0.5098039215686274,0.6135693215339231,0.4951456310679612,0.41851494696239144,0.4704850964348333,0.479528105482304,0.07603890362511051,0.10265486725663717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32,Burkina Faso,0.015964619996694396,0.013616021386064435,0.0026992995683431074,0.0006116447016250001,0.5919117647058822,0.0027552845542857785,0.4872881355932203,0.23451910408432147,0.36409608091024026,0.877887788778878,0.055662188099808066,0.10705596107055959,0.08360128617363345,0.5878787878787879,0.6060606060606061,0.0009528164716908741,0.0016438039525972815,0.5955056179775282,0.299,0.731958762886598,0.8708010335917313,0.04838709677419355,0.22435897435897434,0.0,0.2695652173913043,0.4066985645933014,0.039134912461380025,0.14341939546599494,0.24089635854341718,0.3008849557522124,0.3902912621359223,0.3539054966248796,0.1496201052016365,0.1582234559333796,0.028293545534924837,0.05575221238938052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33,Burundi,0.0016276523334615726,0.007706900808504479,0.016288212801842145,0.00014980637996652918,0.4411764705882353,0.0005910929787484063,0.5127118644067796,0.13043478260869565,0.4412136536030341,1.0,0.011516314779270634,0.0,0.045016077170418015,0.4545454545454546,0.5333333333333333,5.8046768706279104e-05,0.00027737524781522543,0.5955056179775282,0.121,0.711340206185567,0.8656330749354004,0.06451612903225808,0.3846153846153846,0.1475555556,0.3826086956521739,0.32775119617224885,0.47064881565396505,0.1875,0.20448179271708655,0.18879056047197662,0.7631067961165048,0.6740597878495661,0.19812974868497954,0.22345593337959752,0.015915119363395222,0.059292035398230095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
35,Cambodia,0.010587928141869055,0.011354252097883244,0.003488681039827183,0.000998912489954462,0.645220588235294,0.005988876114351986,0.3983050847457627,0.3346508563899868,0.34639696586599233,0.46424642464246424,0.3378119001919386,0.3856447688564477,0.0,0.8545454545454545,0.8666666666666667,0.00623129702437162,0.0068063618502351465,0.4382022471910113,0.207,0.3917525773195877,0.5116279069767442,0.15161290322580645,0.2692307692307692,0.02666666666666667,0.07826086956521738,0.8576555023923444,0.28424304840370757,0.0625,0.529411764705882,0.5221238938053099,0.6825242718446602,0.6162005785920927,0.3955581531268264,0.42997918112421935,0.09902740937223695,0.11769911504424778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36,Cameroon,0.027818642918109846,0.017064722926167564,0.0019561257927507825,0.0015736323029570682,0.6231617647058822,0.006334910565447456,0.3206214689265537,0.3201581027667984,0.4323640960809103,0.6776677667766777,0.12859884836852203,0.2822384428223844,0.1382636655948553,0.7333333333333334,0.7636363636363637,0.0010052001410111747,0.002177217890703484,0.5617977528089888,0.544,0.4948453608247423,0.806201550387597,0.07741935483870967,0.16666666666666663,0.1475555556,0.17391304347826086,0.5430622009569377,0.24613800205973224,0.03636649874055416,0.196078431372549,0.21533923303834834,0.6291262135922329,0.6779170684667309,0.2741087083576855,0.3490631505898682,0.12908930150309456,0.1654867256637168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39,Central African Republic,0.036435550172807196,0.0033046804718782903,0.00028494745799912975,8.870844113488035e-05,0.6047794117647058,0.0011142781727255173,0.4929378531073446,0.2740447957839262,0.3223767383059418,0.7920792079207922,0.04414587332053742,0.20802919708029197,0.21221864951768493,0.48484848484848486,0.47878787878787876,0.00010052001410111747,6.489869580292133e-05,0.30337078651685395,0.4,0.3917525773195877,0.8191214470284238,0.10000000000000002,0.17307692307692307,0.13333333333333333,0.017391304347826084,0.32535885167464124,0.04428424304840371,0.5077141057934509,0.008403361344537563,0.0,0.329126213592233,0.5216972034715525,0.03039158386908241,0.07425399028452463,0.007957559681697611,0.02743362831858407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
